REFDES;COMP_VALUE;SYM_NAME;SYM_TYPE;SYM_X;SYM_Y;SYM_CENTER_X;SYM_CENTER_Y;SYM_ROTATE;SYM_MIRROR;COMPONENT_ID
C283;1nF;C_0201_0603Metric;;73.135.000;157.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;73.135.000;31.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;73.135.000;73.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;38.595.000;115.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;73.135.000;115.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;107.675.000;31.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;142.215.000;115.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;38.595.000;157.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;107.675.000;115.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;38.595.000;73.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;38.595.000;31.735.000;;;0.000000;YES;26088
C283;1nF;C_0201_0603Metric;;142.215.000;157.735.000;;;0.000000;YES;26088
C284;100nF;C_0201_0603Metric;;106.225.000;158.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;140.765.000;32.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;106.225.000;32.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;140.765.000;158.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;37.145.000;32.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;37.145.000;74.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;71.685.000;116.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;71.685.000;158.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;140.765.000;116.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;71.685.000;32.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;106.225.000;74.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;37.145.000;158.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;140.765.000;74.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;71.685.000;74.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;37.145.000;116.275.000;;;0.000000;YES;26069
C284;100nF;C_0201_0603Metric;;106.225.000;116.275.000;;;0.000000;YES;26069
C285;1pF;C_0201_0603Metric;;38.595.000;116.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;107.675.000;116.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;142.215.000;116.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;142.215.000;32.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;73.135.000;158.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;73.135.000;116.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;38.595.000;74.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;107.675.000;32.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;107.675.000;158.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;142.215.000;158.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;107.675.000;74.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;73.135.000;74.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;142.215.000;74.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;38.595.000;32.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;38.595.000;158.275.000;;;0.000000;YES;25983
C285;1pF;C_0201_0603Metric;;73.135.000;32.275.000;;;0.000000;YES;25983
C286;1nF;C_0201_0603Metric;;106.225.000;76.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;140.765.000;34.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;140.765.000;76.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;37.145.000;76.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;71.685.000;76.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;106.225.000;118.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;71.685.000;118.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;140.765.000;160.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;37.145.000;160.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;106.225.000;34.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;71.685.000;160.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;37.145.000;34.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;37.145.000;118.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;71.685.000;34.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;106.225.000;160.725.000;;;0.000000;YES;26088
C286;1nF;C_0201_0603Metric;;140.765.000;118.725.000;;;0.000000;YES;26088
C287;1pF;C_0201_0603Metric;;142.215.000;34.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;73.135.000;76.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;107.675.000;160.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;73.135.000;34.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;142.215.000;76.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;38.595.000;34.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;142.215.000;160.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;73.135.000;160.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;38.595.000;160.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;142.215.000;118.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;38.595.000;118.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;107.675.000;34.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;107.675.000;76.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;38.595.000;76.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;107.675.000;118.725.000;;;0.000000;YES;25983
C287;1pF;C_0201_0603Metric;;73.135.000;118.725.000;;;0.000000;YES;25983
C288;1nF;C_0201_0603Metric;;71.685.000;103.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;140.765.000;103.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;140.765.000;19.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;140.765.000;61.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;37.145.000;103.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;37.145.000;145.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;37.145.000;19.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;140.765.000;145.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;106.225.000;19.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;37.145.000;61.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;71.685.000;61.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;106.225.000;145.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;71.685.000;19.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;71.685.000;145.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;106.225.000;61.035.000;;;180.000.000;YES;26088
C288;1nF;C_0201_0603Metric;;106.225.000;103.035.000;;;180.000.000;YES;26088
C289;100nF;C_0201_0603Metric;;107.675.000;102.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;107.675.000;60.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;73.135.000;60.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;142.215.000;60.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;73.135.000;18.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;107.675.000;18.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;38.595.000;60.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;73.135.000;144.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;38.595.000;144.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;142.215.000;18.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;142.215.000;102.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;142.215.000;144.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;38.595.000;18.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;38.595.000;102.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;107.675.000;144.495.000;;;180.000.000;YES;26069
C289;100nF;C_0201_0603Metric;;73.135.000;102.495.000;;;180.000.000;YES;26069
C290;1pF;C_0201_0603Metric;;71.685.000;144.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;106.225.000;60.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;71.685.000;102.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;37.145.000;102.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;37.145.000;144.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;71.685.000;60.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;140.765.000;144.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;71.685.000;18.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;106.225.000;144.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;140.765.000;60.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;106.225.000;102.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;37.145.000;18.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;106.225.000;18.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;37.145.000;60.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;140.765.000;18.495.000;;;180.000.000;YES;25983
C290;1pF;C_0201_0603Metric;;140.765.000;102.495.000;;;180.000.000;YES;25983
C291;1nF;C_0201_0603Metric;;107.675.000;142.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;142.215.000;16.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;107.675.000;16.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;38.595.000;142.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;38.595.000;16.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;107.675.000;100.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;73.135.000;16.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;73.135.000;100.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;107.675.000;58.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;38.595.000;58.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;142.215.000;142.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;142.215.000;58.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;38.595.000;100.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;73.135.000;142.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;73.135.000;58.045.000;;;180.000.000;YES;26088
C291;1nF;C_0201_0603Metric;;142.215.000;100.045.000;;;180.000.000;YES;26088
C292;1pF;C_0201_0603Metric;;37.145.000;142.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;37.145.000;16.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;71.685.000;100.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;71.685.000;142.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;140.765.000;100.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;71.685.000;58.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;37.145.000;100.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;106.225.000;142.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;106.225.000;16.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;106.225.000;100.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;140.765.000;58.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;71.685.000;16.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;140.765.000;142.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;140.765.000;16.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;106.225.000;58.045.000;;;180.000.000;YES;25983
C292;1pF;C_0201_0603Metric;;37.145.000;58.045.000;;;180.000.000;YES;25983
C293;1nF;C_0201_0603Metric;;88.475.000;77.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;123.015.000;119.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;123.015.000;161.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;123.015.000;35.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;53.935.000;35.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;88.475.000;119.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;19.395.000;77.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;19.395.000;119.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;53.935.000;119.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;19.395.000;35.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;123.015.000;77.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;53.935.000;161.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;88.475.000;161.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;19.395.000;161.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;53.935.000;77.965.000;;;0.000000;YES;26088
C293;1nF;C_0201_0603Metric;;88.475.000;35.965.000;;;0.000000;YES;26088
C294;100nF;C_0201_0603Metric;;52.485.000;36.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;17.945.000;78.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;52.485.000;120.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;87.025.000;162.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;121.565.000;120.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;121.565.000;36.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;87.025.000;36.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;87.025.000;78.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;17.945.000;162.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;17.945.000;36.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;52.485.000;78.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;121.565.000;162.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;121.565.000;78.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;17.945.000;120.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;52.485.000;162.505.000;;;0.000000;YES;26069
C294;100nF;C_0201_0603Metric;;87.025.000;120.505.000;;;0.000000;YES;26069
C295;1pF;C_0201_0603Metric;;123.015.000;120.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;53.935.000;36.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;19.395.000;162.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;88.475.000;120.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;53.935.000;120.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;19.395.000;36.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;53.935.000;78.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;88.475.000;162.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;123.015.000;162.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;88.475.000;36.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;19.395.000;120.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;123.015.000;36.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;88.475.000;78.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;53.935.000;162.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;123.015.000;78.505.000;;;0.000000;YES;25983
C295;1pF;C_0201_0603Metric;;19.395.000;78.505.000;;;0.000000;YES;25983
C296;1nF;C_0201_0603Metric;;121.565.000;122.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;17.945.000;164.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;121.565.000;38.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;87.025.000;122.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;121.565.000;164.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;87.025.000;80.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;87.025.000;164.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;52.485.000;122.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;17.945.000;122.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;87.025.000;38.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;17.945.000;80.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;52.485.000;164.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;121.565.000;80.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;17.945.000;38.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;52.485.000;38.955.000;;;0.000000;YES;26088
C296;1nF;C_0201_0603Metric;;52.485.000;80.955.000;;;0.000000;YES;26088
C297;1pF;C_0201_0603Metric;;88.475.000;38.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;19.395.000;80.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;88.475.000;164.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;88.475.000;122.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;53.935.000;164.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;53.935.000;38.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;123.015.000;38.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;123.015.000;80.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;19.395.000;122.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;53.935.000;122.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;53.935.000;80.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;19.395.000;38.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;19.395.000;164.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;123.015.000;122.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;123.015.000;164.955.000;;;0.000000;YES;25983
C297;1pF;C_0201_0603Metric;;88.475.000;80.955.000;;;0.000000;YES;25983
C298;1nF;C_0201_0603Metric;;49.285.000;61.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;14.745.000;145.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;14.745.000;103.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;49.285.000;103.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;49.285.000;145.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;14.745.000;61.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;118.365.000;103.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;83.825.000;103.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;14.745.000;19.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;118.365.000;61.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;83.825.000;19.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;118.365.000;145.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;118.365.000;19.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;83.825.000;61.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;83.825.000;145.035.000;;;180.000.000;YES;26088
C298;1nF;C_0201_0603Metric;;49.285.000;19.035.000;;;180.000.000;YES;26088
C299;100nF;C_0201_0603Metric;;85.275.000;18.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;119.815.000;60.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;50.735.000;18.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;85.275.000;102.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;119.815.000;102.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;119.815.000;144.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;50.735.000;144.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;119.815.000;18.495.000;;;180.000.000;YES;26069
C299;100nF;C_0201_0603Metric;;50.735.000;60.495.000;;;180.000.000;YES;26069
